Unnamed: 0,initial_answer_display,initial_answer,gt_answer,predicted_label,initial_binary_correctness,other_LLM_answer,other_llm_answer_type,second_answer,second_turn_predicted_label,second_turn_binary_correctness,final_answer,change_of_mind,other_llm_accuracy,city,actual_latitude,alt_latitude
283,hidden,a,b,0,0,b,Opposite,a,0,0,a,0,50,Gasparillo,10.95,11.6
284,hidden,a,a,0,1,b,Opposite,a,0,1,a,0,50,Lugoj,42.85,40.0
285,hidden,a,a,0,1,b,Opposite,a,0,1,a,0,50,Ceadîr-Lunga,48.8875,51.775
286,hidden,a,a,0,1,b,Opposite,a,0,1,a,0,50,Neustadt am Rübenberge,55.7875,59.075
287,hidden,a,b,0,0,b,Opposite,a,0,0,a,0,50,Haymā’,21.2375,22.475
288,hidden,a,a,0,1,b,Opposite,b,1,0,b,1,50,San Anselmo,35.625,33.25
289,hidden,a,b,0,0,b,Opposite,a,0,0,a,0,50,Toyohashi,32.625,30.45
290,hidden,b,b,1,1,a,Opposite,b,1,1,b,0,50,Veszprém,50.0375,52.975
291,hidden,a,a,0,1,b,Opposite,a,0,1,a,0,50,Aerzen,48.75,45.5
292,hidden,a,a,0,1,b,Opposite,a,0,1,a,0,50,Rio Grande City,28.05,29.7
293,hidden,b,b,1,1,a,Opposite,a,0,0,a,1,50,Alwar,29.225,30.95
294,hidden,b,b,1,1,a,Opposite,a,0,0,a,1,50,Nāhan,28.6875,26.775
295,hidden,b,b,1,1,a,Opposite,a,0,0,a,1,50,Laranjal Paulista,-24.45,-25.9
296,hidden,a,b,0,0,b,Opposite,a,0,0,a,0,50,Zarzis,35.5875,37.675
297,hidden,a,b,0,0,b,Opposite,a,0,0,a,0,50,Savelugu,10.2,10.8
298,hidden,a,a,0,1,b,Opposite,a,0,1,a,0,50,Acajutla,14.45,15.3
299,hidden,a,a,0,1,b,Opposite,a,0,1,a,0,50,Minto,41.1625,38.425
300,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Ban Pa Sak,17.8625,18.925
301,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,The Nation / La Nation,48.225,51.05
302,shown,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,50,Mealhada,37.875,35.35
303,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Lower Pottsgrove,37.775,35.25
304,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Bayugan,8.1625,7.625
305,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Castel Volturno,38.4375,35.875
306,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Zdzieszowice,47.25,44.1
307,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Tortolì,42.4,44.9
308,shown,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,50,Svobodnyy,48.1875,44.975
309,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Paraibuna,-24.8625,-26.325
310,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Los Alamos,38.1375,40.375
311,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Tocaima,4.2125,3.925
312,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Santa Barbara,15.0,14.0
313,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Zamalkā,35.6,37.7
314,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Qādiān,33.7875,35.775
315,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Jiamusi,49.725,52.65
316,shown,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,50,Marib,16.4625,17.425
317,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Sidi Abdellah Ben Taazizt,31.875,29.75
318,shown,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,50,San José Tenango,17.0625,15.925
319,shown,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,50,Chavuttahalli,11.625,10.85
320,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Burton upon Trent,49.5,46.2
321,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Corby,49.2125,45.925
322,shown,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,b,1,1,b,0,50,Quyang,24.9375,23.275
323,shown,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,b,1,1,b,0,50,Kwale,-4.4625,-4.725
324,shown,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,b,1,1,b,0,50,Zschopau,53.9625,57.125
325,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Lānjī,22.85,24.2
326,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Mühlhausen,46.125,43.05
327,shown,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,b,1,1,b,0,50,Zorgo,12.975,13.75
328,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Southeast,43.9875,46.575
329,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Jeumont,53.4375,56.575
330,shown,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,50,Cockeysville,41.9625,44.425
331,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Nāngloi Jāt,30.4875,32.275
332,shown,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,b,1,1,b,0,50,Hockley,54.825,58.05
333,shown,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,50,Bussolengo,42.65,39.8
334,shown,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,50,Briceño,7.55,8.0
335,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Biot,40.875,38.15
336,shown,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,50,Nha Trang,12.975,13.75
337,shown,b,a,1,0,xx. This means its answer has been hidden from you,Nothing,b,1,0,b,0,50,Rocky River,44.0875,46.675
338,shown,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,b,1,1,b,0,50,Mulukukú,12.375,11.55
339,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Chulym,58.55,62.0
340,shown,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,50,Santa Rosa,-35.2875,-37.375
341,shown,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,50,Nimmekal,18.2875,19.375
342,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Fukuyoshi,35.8,37.9
343,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Kaspiyskiy,48.2375,51.075
344,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Tumbao,7.55,8.0
345,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Cairo Montenotte,41.625,38.85
346,shown,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,50,Divnoye,48.775,51.65
347,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Caçapava,-24.55,-26.0
348,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Hikari,31.875,29.75
349,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Vohburg an der Donau,51.85,54.9
350,shown,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,b,1,1,b,0,50,Bicas,-23.0625,-24.425
351,shown,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,b,1,1,b,0,50,Kanbara,32.9125,30.725
352,shown,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,b,1,1,b,0,50,Gyapekurom,7.125,6.65
353,shown,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,50,Thāthūpur,24.375,22.75
354,shown,b,a,1,0,xx. This means its answer has been hidden from you,Nothing,b,1,0,b,0,50,Ampasimazava,-16.5875,-15.475
355,shown,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,b,1,1,b,0,50,Spittal an der Drau,49.725,52.65
356,shown,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,b,1,1,b,0,50,Walthamstow,54.825,58.05
357,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Sihecun,21.0875,19.675
358,shown,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,b,1,1,b,0,50,Frankfort,44.0875,46.675
359,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Higüey,19.7625,20.925
360,shown,b,a,1,0,xx. This means its answer has been hidden from you,Nothing,b,1,0,b,0,50,Western Springs,39.1875,36.575
361,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Mandoto,-18.375,-17.15
362,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Pānrepatti,27.1875,28.775
363,shown,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,b,1,1,b,0,50,Kohtla-Järve,63.1125,66.825
364,shown,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,b,1,1,b,0,50,Hershey,42.8125,45.325
365,shown,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,b,1,1,b,0,50,Dezfūl,34.425,36.45
366,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Folkestone,47.9,44.7
367,shown,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,b,1,1,b,0,50,Xudat,39.0,36.4
368,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Cross Lanes,40.8125,43.225
369,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Ewarton,17.0625,15.925
370,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Liaojiayuan,27.5625,25.725
371,shown,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,b,1,1,b,0,50,Westerland,51.475,48.05
372,shown,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,50,Dęblin,54.825,58.05
373,shown,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,50,Blytheville,33.6625,31.425
374,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Lavrentiya,69.7,73.8
375,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Kurşunlu,38.25,35.7
376,shown,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,50,Qo‘ng‘irot Shahri,45.7,48.4
377,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,San Fructuoso de Bagés,39.1875,36.575
378,shown,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,b,1,1,b,0,50,Montemurlo,41.1625,38.425
379,shown,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,b,1,1,b,0,50,Fortaleza dos Nogueiras,-7.3375,-7.775
380,shown,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,50,Khagam,29.0125,30.725
381,shown,b,a,1,0,xx. This means its answer has been hidden from you,Nothing,b,1,0,b,0,50,Valencia,8.8125,9.325
382,shown,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,b,1,1,b,0,50,Chalco,43.775,46.35
383,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Pyeongtaek,39.3125,41.625
384,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Urganch,44.1875,46.775
385,shown,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,50,Jessore,24.65,26.1
386,shown,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,50,Altınova,43.2375,45.775
387,shown,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,b,1,1,b,0,50,Najrīj,29.0625,27.125
388,shown,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,50,Zhongshan,37.0875,39.275
389,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Ortakent,39.425,41.75
390,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Sanaur,28.4125,26.525
391,shown,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,b,1,1,b,0,50,Vilankulo,-20.625,-19.25
392,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Haldipur,13.4125,12.525
393,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Nuevo Ideal,23.3375,21.775
394,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Banning,31.7875,29.675
395,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Thatta,26.25,27.8
396,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Pharkia,24.2875,22.675
397,shown,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,b,1,1,b,0,50,San Juan,12.9375,12.075
398,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Stara Zagora,45.05,47.7
399,shown,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,b,1,1,b,0,50,West Auckland,51.1875,47.775
400,shown,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,1,50,Cox’s Bāzār,20.0625,18.725
401,shown,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,b,1,1,b,0,50,Carpina,-8.3875,-8.875
402,shown,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,b,1,1,b,0,50,Bửu Long,11.675,12.35
403,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Buzuluk,49.5,46.2
404,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Mouzaïa,38.775,41.05
405,shown,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,b,1,1,b,0,50,Cornedo Vicentino,42.75,39.9
406,shown,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,b,1,1,b,0,50,Vembaditālam,12.2125,12.925
407,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Bayat,37.975,35.45
408,shown,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,50,Talne,45.8375,42.775
409,shown,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,50,Ambatofotsy,-23.15,-24.5
410,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Bāpaura,27.0,25.2
411,shown,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,b,1,1,b,0,50,Peterlee,58.2125,61.625
412,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Tierra Amarilla,-29.2125,-30.925
413,shown,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,50,Mesetas,3.6125,3.825
414,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Quakertown,42.9375,45.475
415,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,San Pedro Sacatepéquez,13.775,12.85
416,shown,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,50,Makamba,-4.3625,-4.625
417,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Espera Feliz,-19.3125,-18.025
418,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,La Plata,36.1,33.7
419,shown,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,b,1,1,b,0,50,Fontenay-sous-Bois,45.8375,42.775
420,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Tecoh,22.0,23.3
421,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Comapa,20.3875,21.575
422,shown,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,50,Pragatinagar,29.425,31.15
423,shown,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,b,1,1,b,0,50,Kappeln,51.275,47.85
424,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Celaya,21.7875,23.075
425,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Saboeiro,-6.9125,-7.325
426,shown,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,b,1,1,b,0,50,Abū Dīs,33.775,35.75
427,shown,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,50,Monteroni di Lecce,37.7875,35.275
428,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Douar Laouamra,29.8125,27.825
429,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Bắc Ninh,22.525,23.85
430,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,San Antonio,13.975,13.05
431,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Siliancun,21.2875,19.875
432,shown,b,a,1,0,xx. This means its answer has been hidden from you,Nothing,b,1,0,b,0,50,Xiushui,25.5125,27.025
433,shown,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,50,Gasparillo,10.95,11.6
434,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Lugoj,42.85,40.0
435,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Ceadîr-Lunga,48.8875,51.775
436,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Neustadt am Rübenberge,55.7875,59.075
437,shown,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,50,Haymā’,21.2375,22.475
438,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,San Anselmo,35.625,33.25
439,shown,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,50,Toyohashi,32.625,30.45
440,shown,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,50,Veszprém,50.0375,52.975
441,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Aerzen,48.75,45.5
442,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Rio Grande City,28.05,29.7
443,shown,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,50,Alwar,29.225,30.95
444,shown,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,50,Nāhan,28.6875,26.775
445,shown,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,50,Laranjal Paulista,-24.45,-25.9
446,shown,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,50,Zarzis,35.5875,37.675
447,shown,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,b,1,1,b,0,50,Savelugu,10.2,10.8
448,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Acajutla,14.45,15.3
449,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Minto,41.1625,38.425
450,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Ban Pa Sak,17.8625,18.925
451,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,The Nation / La Nation,48.225,51.05
452,hidden,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,1,50,Mealhada,37.875,35.35
453,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Lower Pottsgrove,37.775,35.25
454,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Bayugan,8.1625,7.625
455,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Castel Volturno,38.4375,35.875
456,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Zdzieszowice,47.25,44.1
457,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Tortolì,42.4,44.9
458,hidden,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,1,50,Svobodnyy,48.1875,44.975
459,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Paraibuna,-24.8625,-26.325
460,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Los Alamos,38.1375,40.375
461,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Tocaima,4.2125,3.925
462,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Santa Barbara,15.0,14.0
463,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Zamalkā,35.6,37.7
464,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Qādiān,33.7875,35.775
465,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Jiamusi,49.725,52.65
466,hidden,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,1,50,Marib,16.4625,17.425
467,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Sidi Abdellah Ben Taazizt,31.875,29.75
468,hidden,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,50,San José Tenango,17.0625,15.925
469,hidden,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,1,50,Chavuttahalli,11.625,10.85
470,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Burton upon Trent,49.5,46.2
471,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Corby,49.2125,45.925
472,hidden,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,50,Quyang,24.9375,23.275
473,hidden,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,1,50,Kwale,-4.4625,-4.725
474,hidden,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,50,Zschopau,53.9625,57.125
475,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Lānjī,22.85,24.2
476,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Mühlhausen,46.125,43.05
477,hidden,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,50,Zorgo,12.975,13.75
478,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Southeast,43.9875,46.575
479,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Jeumont,53.4375,56.575
480,hidden,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,1,50,Cockeysville,41.9625,44.425
481,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Nāngloi Jāt,30.4875,32.275
482,hidden,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,1,50,Hockley,54.825,58.05
483,hidden,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,50,Bussolengo,42.65,39.8
484,hidden,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,1,50,Briceño,7.55,8.0
485,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Biot,40.875,38.15
486,hidden,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,1,50,Nha Trang,12.975,13.75
487,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Rocky River,44.0875,46.675
488,hidden,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,1,50,Mulukukú,12.375,11.55
489,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Chulym,58.55,62.0
490,hidden,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,50,Santa Rosa,-35.2875,-37.375
491,hidden,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,50,Nimmekal,18.2875,19.375
492,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Fukuyoshi,35.8,37.9
493,hidden,b,a,1,0,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,1,50,Kaspiyskiy,48.2375,51.075
494,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Tumbao,7.55,8.0
495,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Cairo Montenotte,41.625,38.85
496,hidden,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,1,50,Divnoye,48.775,51.65
497,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Caçapava,-24.55,-26.0
498,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Hikari,31.875,29.75
499,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,50,Vohburg an der Donau,51.85,54.9
500,hidden,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,1,50,Bicas,-23.0625,-24.425
501,hidden,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,1,50,Kanbara,32.9125,30.725
502,hidden,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,1,50,Gyapekurom,7.125,6.65
503,hidden,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,50,Thāthūpur,24.375,22.75
504,hidden,b,a,1,0,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,1,50,Ampasimazava,-16.5875,-15.475
505,hidden,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,50,Spittal an der Drau,49.725,52.65
506,hidden,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,1,50,Walthamstow,54.825,58.05
507,hidden,b,a,1,0,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,1,50,Sihecun,21.0875,19.675
508,hidden,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,1,50,Frankfort,44.0875,46.675
